frame	ATE		ASE		AOE		mAP		NDS
73	10.202695	0.573252	2.554198	0.200000	0.182675
74	8.108551	0.526448	2.523319	0.200000	0.206270
75	11.564914	0.584455	2.482174	0.200000	0.181555
76	7.982941	0.533244	2.483902	0.200000	0.206846
77	7.194077	0.540984	3.096359	0.100000	0.143961
78	7.043481	0.559322	3.136186	0.100000	0.143633
79	7.088968	0.559322	3.130603	0.100000	0.143178
80	6.906137	0.559322	3.132068	0.100000	0.145006
81	7.180411	0.573770	3.118191	0.100000	0.140819
82	7.145459	0.573770	3.123124	0.100000	0.141168
83	7.131064	0.540984	3.090195	0.100000	0.144591
84	7.060980	0.573770	3.108733	0.100000	0.142013
85	6.988002	0.570358	3.177971	0.100000	0.143084
86	6.765951	0.559322	3.150240	0.100000	0.146408
87	6.729273	0.543860	3.158314	0.100000	0.148321
88	6.712111	0.570358	3.196114	0.100000	0.145843
89	6.758218	0.591537	3.223525	0.100000	0.143264
90	6.828127	0.559322	3.142437	0.100000	0.145787
91	6.817219	0.583118	3.225955	0.100000	0.143516
92	6.755658	0.583118	3.235914	0.100000	0.144132
93	6.782788	0.578947	3.180195	0.100000	0.144277
94	6.565148	0.578947	3.186798	0.100000	0.146454
95	6.898170	0.570358	3.197165	0.111111	0.151760
96	6.738102	0.583118	3.222510	0.125000	0.161807
97	6.730988	0.591537	3.223955	0.125000	0.161036
98	6.970486	0.570358	3.171541	0.125000	0.160759
99	6.898170	0.583118	3.222108	0.125000	0.160206
100	6.820546	0.570358	3.180114	0.125000	0.162259
101	6.875872	0.591537	3.216561	0.125000	0.159588
102	8.930767	0.560193	4.155768	0.250000	0.229673
103	8.063196	0.600366	4.052356	0.250000	0.234331
104	7.606397	0.522828	4.124895	0.333333	0.304987
105	7.109487	0.539966	4.145992	0.333333	0.308242
106	5.690751	0.529890	4.149027	0.333333	0.323437
107	6.170879	0.510070	4.143027	0.333333	0.320618
108	6.924561	0.483840	4.155521	0.400000	0.362370
109	5.536785	0.469638	4.180485	0.400000	0.377668
110	9.335337	0.553246	2.580255	0.400000	0.331322
111	9.736882	0.568471	4.141329	0.400000	0.325784
112	9.157042	0.548478	2.581621	0.400000	0.333582
113	9.445763	0.566189	2.605937	0.500000	0.398923
114	8.902551	0.540531	2.594512	0.500000	0.406921
115	7.253966	0.499875	2.639631	0.500000	0.427473
116	6.123369	0.469638	2.615224	0.500000	0.441803
117	6.540753	0.495708	2.652565	0.500000	0.435022
118	5.823942	0.469638	4.178967	0.500000	0.444797
119	5.227739	0.463464	4.197021	0.500000	0.451376
120	5.437432	0.464517	4.210265	0.500000	0.449174
121	5.026723	0.476039	4.201493	0.666667	0.568796
122	5.238756	0.492034	4.196261	1.000000	0.798409
123	6.390050	0.521258	4.163339	1.000000	0.783974
124	5.932747	0.483839	4.200470	1.000000	0.792289
125	6.498363	0.600762	4.082556	1.000000	0.774940
126	7.150344	0.606088	3.268165	1.000000	0.767888
127	6.530824	0.599286	4.049370	1.000000	0.774763
128	6.393551	0.575785	3.271034	0.500000	0.428486
129	8.507195	0.612568	4.044502	1.000000	0.753671
130	10.792473	0.638890	4.032519	1.000000	0.736111
131	11.734814	0.663863	4.039876	1.000000	0.733614
132	6.477560	0.606414	3.341745	1.000000	0.774583
133	9.960037	0.547826	2.368627	1.000000	0.745617
134	13.299992	0.655556	2.542128	1.000000	0.734444
135	0.000000	0.000000	0.000000	0.000000	0.300000
136	0.000000	0.000000	0.000000	0.000000	0.300000
137	0.000000	0.000000	0.000000	0.000000	0.300000
138	0.000000	0.000000	0.000000	0.000000	0.300000
139	0.000000	0.000000	0.000000	0.000000	0.300000
140	0.000000	0.000000	0.000000	0.000000	0.300000
for vehicle3 original prediction result: mAP = 0.000000for vehicle3 merged prediction result:
mATE = 6.911818, mASE = 0.519033, mAOE = 3.105760, mAP = 0.255201, NDS = 0.257619
